Date,Open,High,Low,Close,Adj Close,Volume
1987-12-03,1.178571,1.191964,1.062500,1.089286,0.059406,79800000
1987-12-04,1.080357,1.116071,1.062500,1.098214,0.059892,61040000
1987-12-07,1.107143,1.187500,1.107143,1.178571,0.064275,50960000
1987-12-08,1.196429,1.245536,1.187500,1.232143,0.067196,63560000
1987-12-09,1.232143,1.294643,1.209821,1.250000,0.068170,44800000
1987-12-10,1.205357,1.285714,1.187500,1.241071,0.067683,69160000
1987-12-11,1.241071,1.241071,1.196429,1.214286,0.066223,30520000
1987-12-14,1.232143,1.339286,1.223214,1.330357,0.072553,85400000
1987-12-15,1.348214,1.366071,1.321429,1.339286,0.073040,74760000
1987-12-16,1.348214,1.419643,1.330357,1.401786,0.076448,82600000
1987-12-17,1.446429,1.455357,1.401786,1.401786,0.076448,81480000
1987-12-18,1.410714,1.473214,1.401786,1.446429,0.078883,75600000
1987-12-21,1.446429,1.491071,1.437500,1.491071,0.081317,47040000
1987-12-22,1.491071,1.491071,1.446429,1.482143,0.080830,32200000
1987-12-23,1.491071,1.526786,1.473214,1.508929,0.082291,42840000
1987-12-24,1.500000,1.535714,1.491071,1.522321,0.083022,17486000
1987-12-28,1.508929,1.517857,1.410714,1.437500,0.078396,57400000
1987-12-29,1.446429,1.508929,1.437500,1.504464,0.082048,29680000
1987-12-30,1.517857,1.562500,1.517857,1.549107,0.084482,38920000
1987-12-31,1.517857,1.535714,1.495536,1.500000,0.081804,29400000
1988-01-04,1.526786,1.598214,1.508929,1.598214,0.087161,82600000
1988-01-05,1.642857,1.651786,1.580357,1.593750,0.086917,77280000
1988-01-06,1.607143,1.607143,1.562500,1.562500,0.085213,67200000
1988-01-07,1.553571,1.598214,1.517857,1.589286,0.086674,53200000
1988-01-08,1.589286,1.616071,1.410714,1.428571,0.077909,121520000
1988-01-11,1.428571,1.526786,1.419643,1.517857,0.082778,101080000
1988-01-12,1.535714,1.553571,1.419643,1.500000,0.081804,100240000
1988-01-13,1.500000,1.544643,1.468750,1.508929,0.082291,52920000
1988-01-14,1.526786,1.531250,1.500000,1.508929,0.082291,33040000
1988-01-15,1.553571,1.607143,1.517857,1.531250,0.083509,85960000
1988-01-18,1.535714,1.535714,1.500000,1.526786,0.083265,31360000
1988-01-19,1.508929,1.544643,1.477679,1.526786,0.083265,68600000
1988-01-20,1.535714,1.535714,1.366071,1.419643,0.077422,170240000
1988-01-21,1.446429,1.455357,1.406250,1.433036,0.078152,123480000
1988-01-22,1.446429,1.455357,1.366071,1.401786,0.076448,111440000
1988-01-25,1.410714,1.482143,1.410714,1.459821,0.079613,50120000
1988-01-26,1.455357,1.464286,1.401786,1.419643,0.077422,35840000
1988-01-27,1.437500,1.446429,1.383929,1.419643,0.077422,64680000
1988-01-28,1.428571,1.482143,1.419643,1.473214,0.080344,58240000
1988-01-29,1.482143,1.491071,1.437500,1.482143,0.080830,66360000
1988-02-01,1.491071,1.517857,1.477679,1.491071,0.081317,49840000
1988-02-02,1.482143,1.495536,1.446429,1.473214,0.080344,47880000
1988-02-03,1.464286,1.473214,1.401786,1.410714,0.076935,56560000
1988-02-04,1.410714,1.433036,1.392857,1.419643,0.077422,49840000
1988-02-05,1.428571,1.441964,1.375000,1.379464,0.075231,33040000
1988-02-08,1.375000,1.401786,1.348214,1.383929,0.075474,50960000
1988-02-09,1.392857,1.424107,1.383929,1.419643,0.077422,29120000
1988-02-10,1.419643,1.482143,1.419643,1.464286,0.079857,57120000
1988-02-11,1.464286,1.473214,1.437500,1.450893,0.079126,36960000
1988-02-12,1.450893,1.482143,1.446429,1.464286,0.084517,34440000
1988-02-16,1.464286,1.473214,1.428571,1.473214,0.085032,38640000
1988-02-17,1.473214,1.517857,1.473214,1.495536,0.086320,64120000
1988-02-18,1.486607,1.526786,1.482143,1.491071,0.086063,35840000
1988-02-19,1.491071,1.500000,1.482143,1.491071,0.086063,22691200
1988-02-22,1.482143,1.558036,1.482143,1.544643,0.089155,50120000
1988-02-23,1.544643,1.562500,1.508929,1.526786,0.088124,55160000
1988-02-24,1.526786,1.535714,1.500000,1.508929,0.087093,36400000
1988-02-25,1.500000,1.535714,1.491071,1.491071,0.086063,44800000
1988-02-26,1.500000,1.508929,1.473214,1.491071,0.086063,20585600
1988-02-29,1.491071,1.544643,1.482143,1.535714,0.088639,28000000
1988-03-01,1.544643,1.553571,1.517857,1.544643,0.089155,42840000
1988-03-02,1.562500,1.607143,1.553571,1.598214,0.092247,73080000
1988-03-03,1.589286,1.678571,1.589286,1.660714,0.095854,118440000
1988-03-04,1.642857,1.678571,1.625000,1.674107,0.096627,52360000
1988-03-07,1.669643,1.705357,1.660714,1.674107,0.096627,51800000
1988-03-08,1.669643,1.678571,1.642857,1.651786,0.095339,36120000
1988-03-09,1.651786,1.687500,1.651786,1.669643,0.096370,33600000
1988-03-10,1.678571,1.687500,1.616071,1.616071,0.093278,44240000
1988-03-11,1.625000,1.633929,1.589286,1.633929,0.094308,39480000
1988-03-14,1.633929,1.660714,1.625000,1.651786,0.095339,24530800
1988-03-15,1.642857,1.651786,1.598214,1.607143,0.092762,45360000
1988-03-16,1.602679,1.656250,1.589286,1.647321,0.095081,29680000
1988-03-17,1.651786,1.660714,1.598214,1.607143,0.092762,65240000
1988-03-18,1.607143,1.625000,1.580357,1.598214,0.092247,68040000
1988-03-21,1.584821,1.593750,1.535714,1.566964,0.090443,56840000
1988-03-22,1.571429,1.589286,1.544643,1.571429,0.090701,29794800
1988-03-23,1.571429,1.571429,1.495536,1.517857,0.087609,52360000
1988-03-24,1.491071,1.517857,1.428571,1.459821,0.084259,80080000
1988-03-25,1.455357,1.473214,1.428571,1.433036,0.082713,32760000
1988-03-28,1.428571,1.491071,1.410714,1.482143,0.085547,43120000
1988-03-29,1.482143,1.500000,1.450893,1.464286,0.084517,53480000
1988-03-30,1.455357,1.473214,1.383929,1.410714,0.081425,92960000
1988-03-31,1.419643,1.446429,1.401786,1.428571,0.082455,54320000
1988-04-04,1.419643,1.446429,1.375000,1.383929,0.079879,45360000
1988-04-05,1.401786,1.410714,1.375000,1.401786,0.080909,36960000
1988-04-06,1.410714,1.491071,1.392857,1.491071,0.086063,47600000
1988-04-07,1.491071,1.513393,1.455357,1.455357,0.084001,40880000
1988-04-08,1.455357,1.491071,1.419643,1.464286,0.084517,50680000
1988-04-11,1.491071,1.500000,1.464286,1.482143,0.085547,37240000
1988-04-12,1.491071,1.508929,1.473214,1.491071,0.086063,43400000
1988-04-13,1.491071,1.500000,1.464286,1.473214,0.085032,35840000
1988-04-14,1.446429,1.482143,1.392857,1.410714,0.081425,47040000
1988-04-15,1.419643,1.428571,1.375000,1.410714,0.081425,58240000
1988-04-18,1.419643,1.455357,1.401786,1.428571,0.082455,42560000
1988-04-19,1.433036,1.482143,1.433036,1.437500,0.082971,53082400
1988-04-20,1.437500,1.446429,1.401786,1.419643,0.081940,53760000
1988-04-21,1.441964,1.446429,1.392857,1.410714,0.081425,44520000
1988-04-22,1.419643,1.437500,1.410714,1.433036,0.082713,26910800
1988-04-25,1.437500,1.464286,1.428571,1.459821,0.084259,37520000
1988-04-26,1.464286,1.491071,1.455357,1.482143,0.085547,43960000
1988-04-27,1.491071,1.500000,1.482143,1.491071,0.086063,31640000
1988-04-28,1.491071,1.500000,1.473214,1.477679,0.085290,24791200
1988-04-29,1.473214,1.482143,1.446429,1.464286,0.084517,22498000
1988-05-02,1.455357,1.473214,1.446429,1.464286,0.084517,20549200
1988-05-03,1.464286,1.508929,1.455357,1.491071,0.086063,31080000
1988-05-04,1.495536,1.540179,1.491071,1.500000,0.086578,56000000
1988-05-05,1.500000,1.508929,1.482143,1.491071,0.086063,17614800
1988-05-06,1.486607,1.491071,1.473214,1.473214,0.085032,26759600
1988-05-09,1.473214,1.473214,1.446429,1.455357,0.084001,19093200
1988-05-10,1.446429,1.464286,1.437500,1.459821,0.084259,23976400
1988-05-11,1.437500,1.455357,1.410714,1.410714,0.081425,43680000
1988-05-12,1.410714,1.437500,1.410714,1.419643,0.081940,20745200
1988-05-13,1.437500,1.446429,1.428571,1.446429,0.083486,17850000
1988-05-16,1.446429,1.477679,1.428571,1.473214,0.090010,18690000
1988-05-17,1.482143,1.500000,1.437500,1.446429,0.088374,48440000
1988-05-18,1.446429,1.455357,1.410714,1.419643,0.086737,43680000
1988-05-19,1.410714,1.419643,1.375000,1.392857,0.085101,62440000
1988-05-20,1.401786,1.410714,1.383929,1.383929,0.084555,20434400
1988-05-23,1.375000,1.388393,1.334821,1.357143,0.082919,45920000
1988-05-24,1.357143,1.392857,1.348214,1.388393,0.084828,35560000
1988-05-25,1.392857,1.419643,1.375000,1.375000,0.084010,33880000
1988-05-26,1.375000,1.410714,1.375000,1.406250,0.085919,21445200
1988-05-27,1.401786,1.428571,1.392857,1.419643,0.086737,20988800
1988-05-31,1.428571,1.482143,1.419643,1.482143,0.090556,30800000
1988-06-01,1.482143,1.517857,1.473214,1.517857,0.092738,57400000
1988-06-02,1.500000,1.517857,1.482143,1.491071,0.091101,33320000
1988-06-03,1.491071,1.544643,1.491071,1.535714,0.093829,43960000
1988-06-06,1.526786,1.571429,1.526786,1.571429,0.096011,41160000
1988-06-07,1.562500,1.616071,1.553571,1.571429,0.096011,77840000
1988-06-08,1.580357,1.625000,1.571429,1.607143,0.098193,64680000
1988-06-09,1.607143,1.616071,1.544643,1.553571,0.094920,67480000
1988-06-10,1.553571,1.598214,1.535714,1.589286,0.097102,44240000
1988-06-13,1.607143,1.616071,1.580357,1.607143,0.098193,37240000
1988-06-14,1.616071,1.642857,1.607143,1.616071,0.098739,73105200
1988-06-15,1.616071,1.633929,1.607143,1.633929,0.099830,30520000
1988-06-16,1.607143,1.616071,1.580357,1.589286,0.097102,26843600
1988-06-17,1.598214,1.598214,1.580357,1.598214,0.097648,23847600
1988-06-20,1.584821,1.598214,1.571429,1.575893,0.096284,19650400
1988-06-21,1.571429,1.607143,1.566964,1.602679,0.097920,30898000
1988-06-22,1.625000,1.638393,1.607143,1.629464,0.099557,48890800
1988-06-23,1.633929,1.633929,1.607143,1.607143,0.098193,17847200
1988-06-24,1.607143,1.625000,1.589286,1.607143,0.098193,18678800
1988-06-27,1.589286,1.620536,1.589286,1.589286,0.097102,20904800
1988-06-28,1.598214,1.651786,1.589286,1.651786,0.100921,40642000
1988-06-29,1.642857,1.669643,1.633929,1.656250,0.101194,35862400
1988-06-30,1.651786,1.669643,1.642857,1.651786,0.100921,28672000
1988-07-01,1.660714,1.674107,1.651786,1.660714,0.101466,23634800
1988-07-05,1.660714,1.687500,1.647321,1.687500,0.103103,26112800
1988-07-06,1.683036,1.696429,1.647321,1.660714,0.101466,39138400
1988-07-07,1.660714,1.660714,1.616071,1.638393,0.100102,26401200
1988-07-08,1.625000,1.642857,1.607143,1.616071,0.098739,26348000
1988-07-11,1.625000,1.625000,1.602679,1.611607,0.098466,18407200
1988-07-12,1.607143,1.616071,1.589286,1.598214,0.097648,25225200
1988-07-13,1.598214,1.607143,1.580357,1.598214,0.097648,28792400
1988-07-14,1.598214,1.616071,1.589286,1.607143,0.098193,15702400
1988-07-15,1.607143,1.625000,1.598214,1.607143,0.098193,20756400
1988-07-18,1.620536,1.642857,1.616071,1.625000,0.099284,28375200
1988-07-19,1.607143,1.625000,1.566964,1.598214,0.097648,30576000
1988-07-20,1.598214,1.607143,1.571429,1.580357,0.096557,30021600
1988-07-21,1.562500,1.571429,1.526786,1.535714,0.093829,37256800
1988-07-22,1.535714,1.544643,1.517857,1.517857,0.092738,25961600
1988-07-25,1.526786,1.544643,1.508929,1.526786,0.093284,26474000
1988-07-26,1.526786,1.544643,1.508929,1.526786,0.093284,25382000
1988-07-27,1.526786,1.544643,1.517857,1.526786,0.093284,29131200
1988-07-28,1.517857,1.535714,1.508929,1.522321,0.093011,23170000
1988-07-29,1.544643,1.589286,1.535714,1.584821,0.096829,39737600
1988-08-01,1.589286,1.633929,1.580357,1.607143,0.098193,21484400
1988-08-02,1.607143,1.625000,1.589286,1.593750,0.097375,30321200
1988-08-03,1.598214,1.598214,1.571429,1.598214,0.097648,27711600
1988-08-04,1.598214,1.616071,1.589286,1.593750,0.097375,17228400
1988-08-05,1.589286,1.607143,1.580357,1.580357,0.096557,13165600
1988-08-08,1.589286,1.598214,1.571429,1.571429,0.096011,7484400
1988-08-09,1.571429,1.580357,1.535714,1.553571,0.094920,42506800
1988-08-10,1.562500,1.562500,1.491071,1.495536,0.091374,36951600
1988-08-11,1.508929,1.544643,1.500000,1.544643,0.094375,26513200
1988-08-12,1.535714,1.535714,1.508929,1.517857,0.092738,19370400
1988-08-15,1.508929,1.508929,1.446429,1.473214,0.095018,41669600
1988-08-16,1.464286,1.544643,1.455357,1.517857,0.097898,30688000
1988-08-17,1.517857,1.526786,1.491071,1.500000,0.096746,29736000
1988-08-18,1.500000,1.535714,1.491071,1.517857,0.097898,18516400
1988-08-19,1.517857,1.526786,1.446429,1.455357,0.093867,56840000
1988-08-22,1.437500,1.455357,1.410714,1.419643,0.091563,42548800
1988-08-23,1.419643,1.437500,1.401786,1.410714,0.090987,40894000
1988-08-24,1.419643,1.455357,1.410714,1.455357,0.093867,31368400
1988-08-25,1.437500,1.446429,1.401786,1.433036,0.092427,31920000
1988-08-26,1.428571,1.455357,1.428571,1.437500,0.092715,10038000
1988-08-29,1.455357,1.464286,1.446429,1.459821,0.094155,14308000
1988-08-30,1.455357,1.464286,1.428571,1.459821,0.094155,12642000
1988-08-31,1.464286,1.468750,1.410714,1.424107,0.091851,59421600
1988-09-01,1.419643,1.419643,1.375000,1.388393,0.089548,61684000
1988-09-02,1.410714,1.428571,1.392857,1.419643,0.091563,46575200
1988-09-06,1.428571,1.428571,1.383929,1.388393,0.089548,35862400
1988-09-07,1.392857,1.410714,1.348214,1.366071,0.088108,44777600
1988-09-08,1.366071,1.410714,1.348214,1.383929,0.089260,51814000
1988-09-09,1.383929,1.464286,1.348214,1.446429,0.093291,58668400
1988-09-12,1.464286,1.491071,1.433036,1.464286,0.094443,37007600
1988-09-13,1.437500,1.473214,1.428571,1.464286,0.094443,29920800
1988-09-14,1.491071,1.513393,1.482143,1.500000,0.096746,59642800
1988-09-15,1.500000,1.526786,1.482143,1.486607,0.095882,41440000
1988-09-16,1.482143,1.526786,1.477679,1.508929,0.097322,30940000
1988-09-19,1.500000,1.508929,1.473214,1.491071,0.096170,23032800
1988-09-20,1.491071,1.508929,1.477679,1.482143,0.095594,25670400
1988-09-21,1.491071,1.535714,1.482143,1.526786,0.098474,22836800
1988-09-22,1.535714,1.571429,1.526786,1.571429,0.101353,36416800
1988-09-23,1.553571,1.580357,1.553571,1.562500,0.100777,25370800
1988-09-26,1.562500,1.571429,1.517857,1.526786,0.098474,21758800
1988-09-27,1.517857,1.553571,1.517857,1.549107,0.099913,40745600
1988-09-28,1.553571,1.575893,1.544643,1.553571,0.100201,21173600
1988-09-29,1.562500,1.580357,1.553571,1.571429,0.101353,26518800
1988-09-30,1.571429,1.571429,1.544643,1.544643,0.099625,23223200
1988-10-03,1.535714,1.544643,1.500000,1.517857,0.097898,22694000
1988-10-04,1.508929,1.526786,1.468750,1.482143,0.095594,12913600
1988-10-05,1.473214,1.491071,1.446429,1.459821,0.094155,30800000
1988-10-06,1.446429,1.459821,1.401786,1.419643,0.091563,41941200
1988-10-07,1.392857,1.419643,1.370536,1.419643,0.091563,114396800
1988-10-10,1.410714,1.419643,1.339286,1.375000,0.088684,83160000
1988-10-11,1.366071,1.410714,1.366071,1.392857,0.089836,48638800
1988-10-12,1.375000,1.392857,1.357143,1.383929,0.089260,33236000
1988-10-13,1.375000,1.419643,1.375000,1.392857,0.089836,41115200
1988-10-14,1.410714,1.410714,1.361607,1.383929,0.089260,39312000
1988-10-17,1.375000,1.392857,1.366071,1.375000,0.088684,23422000
1988-10-18,1.392857,1.410714,1.366071,1.406250,0.090699,35649600
1988-10-19,1.419643,1.455357,1.410714,1.428571,0.092139,69330800
1988-10-20,1.428571,1.486607,1.428571,1.482143,0.095594,43366400
1988-10-21,1.473214,1.491071,1.455357,1.464286,0.094443,30900800
1988-10-24,1.473214,1.473214,1.415179,1.428571,0.092139,33790400
1988-10-25,1.437500,1.437500,1.419643,1.424107,0.091851,21296800
1988-10-26,1.428571,1.428571,1.375000,1.401786,0.090412,47180000
1988-10-27,1.383929,1.401786,1.366071,1.392857,0.089836,35921200
1988-10-28,1.392857,1.410714,1.375000,1.375000,0.088684,21120400
1988-10-31,1.383929,1.383929,1.339286,1.379464,0.088972,60726400
1988-11-01,1.375000,1.383929,1.348214,1.357143,0.087532,35924000
1988-11-02,1.366071,1.366071,1.312500,1.330357,0.085805,52130400
1988-11-03,1.330357,1.339286,1.312500,1.325893,0.085517,60614400
1988-11-04,1.312500,1.357143,1.312500,1.348214,0.086956,38449600
1988-11-07,1.330357,1.348214,1.321429,1.339286,0.086380,42520800
1988-11-08,1.339286,1.383929,1.334821,1.375000,0.088684,38631600
1988-11-09,1.366071,1.406250,1.357143,1.401786,0.090412,50430800
1988-11-10,1.410714,1.419643,1.392857,1.410714,0.090987,24978800
1988-11-11,1.392857,1.415179,1.375000,1.375000,0.088684,27171200
1988-11-14,1.383929,1.392857,1.366071,1.388393,0.089548,21308000
1988-11-15,1.392857,1.401786,1.383929,1.392857,0.089836,20000400
1988-11-16,1.392857,1.401786,1.348214,1.357143,0.087532,36960000
1988-11-17,1.357143,1.375000,1.357143,1.366071,0.088108,19885600
1988-11-18,1.375000,1.375000,1.357143,1.357143,0.087532,14397600
1988-11-21,1.339286,1.348214,1.294643,1.308036,0.091076,55476400
1988-11-22,1.303571,1.316964,1.285714,1.290179,0.089832,37046800
1988-11-23,1.276786,1.321429,1.267857,1.316964,0.091697,46998000
1988-11-25,1.294643,1.312500,1.285714,1.303571,0.090765,12073600
1988-11-28,1.303571,1.312500,1.285714,1.303571,0.090765,34840400
1988-11-29,1.303571,1.312500,1.285714,1.312500,0.091387,23167200
1988-11-30,1.312500,1.357143,1.312500,1.343750,0.093562,41960800
1988-12-01,1.348214,1.392857,1.339286,1.383929,0.096360,53040400
1988-12-02,1.366071,1.424107,1.357143,1.401786,0.097603,83428800
1988-12-05,1.410714,1.428571,1.383929,1.410714,0.098225,38603600
1988-12-06,1.401786,1.419643,1.392857,1.410714,0.098225,26233200
1988-12-07,1.392857,1.410714,1.383929,1.406250,0.097914,24533600
1988-12-08,1.401786,1.401786,1.383929,1.397321,0.097293,14865200
1988-12-09,1.401786,1.410714,1.383929,1.397321,0.097293,11239200
1988-12-12,1.401786,1.410714,1.375000,1.375000,0.095738,29470000
1988-12-13,1.375000,1.383929,1.366071,1.383929,0.096360,30637600
1988-12-14,1.375000,1.428571,1.375000,1.419643,0.098847,48325200
1988-12-15,1.428571,1.446429,1.401786,1.410714,0.098225,28142800
1988-12-16,1.410714,1.446429,1.401786,1.433036,0.099779,45872400
1988-12-19,1.437500,1.464286,1.428571,1.455357,0.101333,58581600
1988-12-20,1.464286,1.482143,1.450893,1.464286,0.101955,68546800
1988-12-21,1.464286,1.500000,1.464286,1.491071,0.103820,60491200
1988-12-22,1.491071,1.500000,1.455357,1.464286,0.101955,26507600
1988-12-23,1.464286,1.477679,1.464286,1.468750,0.102266,10239600
1988-12-27,1.464286,1.482143,1.446429,1.446429,0.100712,14996800
1988-12-28,1.446429,1.455357,1.419643,1.437500,0.100090,12885600
1988-12-29,1.437500,1.455357,1.437500,1.446429,0.100712,29453200
1988-12-30,1.446429,1.473214,1.437500,1.437500,0.100090,20423200
1989-01-03,1.437500,1.446429,1.428571,1.441964,0.100401,25004000
1989-01-04,1.455357,1.504464,1.446429,1.500000,0.104442,59987200
1989-01-05,1.500000,1.544643,1.473214,1.508929,0.105063,76832000
1989-01-06,1.508929,1.553571,1.508929,1.522321,0.105996,49666400
1989-01-09,1.535714,1.540179,1.508929,1.535714,0.106928,19826800
1989-01-10,1.517857,1.531250,1.482143,1.522321,0.105996,25830000
1989-01-11,1.508929,1.517857,1.473214,1.504464,0.104753,39032000
1989-01-12,1.508929,1.535714,1.500000,1.526786,0.106307,37578800
1989-01-13,1.526786,1.553571,1.513393,1.544643,0.107550,48476400
1989-01-16,1.544643,1.571429,1.535714,1.562500,0.108794,42148400
1989-01-17,1.544643,1.553571,1.428571,1.441964,0.100401,189151200
1989-01-18,1.455357,1.468750,1.410714,1.419643,0.098847,121982000
1989-01-19,1.446429,1.464286,1.428571,1.446429,0.100712,63996800
1989-01-20,1.446429,1.482143,1.437500,1.464286,0.101955,43433600
1989-01-23,1.455357,1.473214,1.455357,1.464286,0.101955,45133200
1989-01-24,1.464286,1.491071,1.455357,1.486607,0.103509,55823600
1989-01-25,1.491071,1.500000,1.464286,1.482143,0.103198,27734000
1989-01-26,1.455357,1.504464,1.450893,1.491071,0.103820,71316000
1989-01-27,1.366071,1.401786,1.294643,1.343750,0.093562,531792800
1989-01-30,1.343750,1.357143,1.330357,1.334821,0.092941,146624800
1989-01-31,1.330357,1.348214,1.312500,1.348214,0.093873,115088400
1989-02-01,1.348214,1.415179,1.334821,1.401786,0.097603,121889600
1989-02-02,1.410714,1.437500,1.401786,1.419643,0.098847,118372800
1989-02-03,1.428571,1.437500,1.392857,1.401786,0.097603,44727200
1989-02-06,1.410714,1.410714,1.366071,1.375000,0.095738,29184400
1989-02-07,1.366071,1.401786,1.366071,1.392857,0.096982,41288800
1989-02-08,1.392857,1.410714,1.357143,1.366071,0.095117,39253200
1989-02-09,1.366071,1.392857,1.357143,1.366071,0.095117,40202400
1989-02-10,1.366071,1.366071,1.321429,1.330357,0.092630,87085600
1989-02-13,1.312500,1.330357,1.312500,1.321429,0.092008,58797200
1989-02-14,1.316964,1.321429,1.258929,1.276786,0.088900,222894000
1989-02-15,1.276786,1.294643,1.267857,1.294643,0.090143,82656000
1989-02-16,1.294643,1.330357,1.285714,1.299107,0.090454,63924000
1989-02-17,1.294643,1.321429,1.294643,1.312500,0.099008,29212400
1989-02-21,1.316964,1.348214,1.312500,1.339286,0.101028,47639200
1989-02-22,1.330357,1.339286,1.303571,1.312500,0.099008,59581200
1989-02-23,1.303571,1.321429,1.294643,1.312500,0.099008,23842000
1989-02-24,1.321429,1.321429,1.285714,1.285714,0.096987,38032400
1989-02-27,1.285714,1.303571,1.276786,1.303571,0.098334,28980000
1989-02-28,1.303571,1.312500,1.285714,1.294643,0.097661,44004800
1989-03-01,1.294643,1.303571,1.267857,1.285714,0.096987,42532000
1989-03-02,1.276786,1.294643,1.241071,1.250000,0.094293,94082800
1989-03-03,1.258929,1.258929,1.214286,1.241071,0.093620,96944400
1989-03-06,1.250000,1.281250,1.232143,1.267857,0.095640,42128800
1989-03-07,1.267857,1.285714,1.250000,1.276786,0.096314,65172800
1989-03-08,1.272321,1.294643,1.258929,1.258929,0.094967,54073600
1989-03-09,1.258929,1.276786,1.232143,1.232143,0.092946,33359200
1989-03-10,1.232143,1.250000,1.223214,1.250000,0.094293,25678800
1989-03-13,1.250000,1.267857,1.241071,1.250000,0.094293,32776800
1989-03-14,1.250000,1.267857,1.245536,1.258929,0.094967,40485200
1989-03-15,1.258929,1.267857,1.241071,1.250000,0.094293,22514800
1989-03-16,1.250000,1.267857,1.232143,1.258929,0.094967,48059200
1989-03-17,1.232143,1.276786,1.214286,1.245536,0.093956,59281600
1989-03-20,1.250000,1.258929,1.232143,1.245536,0.093956,45362800
1989-03-21,1.267857,1.267857,1.241071,1.245536,0.093956,32048800
1989-03-22,1.223214,1.241071,1.205357,1.209821,0.091262,36212400
1989-03-23,1.214286,1.232143,1.205357,1.227679,0.092609,29727600
1989-03-27,1.223214,1.232143,1.196429,1.205357,0.090926,37914800
1989-03-28,1.214286,1.232143,1.214286,1.214286,0.091599,35313600
1989-03-29,1.214286,1.232143,1.214286,1.223214,0.092273,18600400
1989-03-30,1.223214,1.250000,1.214286,1.241071,0.093620,26311600
1989-03-31,1.250000,1.276786,1.241071,1.272321,0.095977,46337200
1989-04-03,1.267857,1.294643,1.241071,1.250000,0.094293,41571600
1989-04-04,1.232143,1.245536,1.209821,1.232143,0.092946,28932400
1989-04-05,1.232143,1.258929,1.223214,1.250000,0.094293,30063600
1989-04-06,1.241071,1.290179,1.232143,1.285714,0.096987,39093600
1989-04-07,1.285714,1.339286,1.285714,1.334821,0.100692,88746000
1989-04-10,1.330357,1.357143,1.312500,1.321429,0.099681,33843600
1989-04-11,1.339286,1.357143,1.321429,1.348214,0.101702,36635200
1989-04-12,1.366071,1.401786,1.352679,1.375000,0.103722,96978000
1989-04-13,1.383929,1.410714,1.366071,1.375000,0.103722,45318000
1989-04-14,1.392857,1.401786,1.366071,1.383929,0.104396,30839200
1989-04-17,1.375000,1.401786,1.357143,1.401786,0.105743,35036400
1989-04-18,1.410714,1.446429,1.401786,1.433036,0.108100,140246400
1989-04-19,1.428571,1.486607,1.419643,1.459821,0.110121,106470000
1989-04-20,1.455357,1.482143,1.437500,1.455357,0.109784,44954000
1989-04-21,1.446429,1.459821,1.419643,1.433036,0.108100,28792400
1989-04-24,1.428571,1.437500,1.410714,1.433036,0.108100,27697600
1989-04-25,1.428571,1.446429,1.419643,1.428571,0.107764,29044400
1989-04-26,1.428571,1.437500,1.397321,1.419643,0.107090,46533200
1989-04-27,1.410714,1.428571,1.392857,1.406250,0.106080,34846000
1989-04-28,1.401786,1.410714,1.375000,1.392857,0.105069,25964400
1989-05-01,1.375000,1.401786,1.375000,1.392857,0.105069,20165600
1989-05-02,1.392857,1.437500,1.392857,1.424107,0.107427,53936400
1989-05-03,1.419643,1.455357,1.419643,1.437500,0.108437,55134800
1989-05-04,1.437500,1.473214,1.428571,1.464286,0.110458,47227600
1989-05-05,1.517857,1.526786,1.482143,1.482143,0.111805,115189200
1989-05-08,1.482143,1.508929,1.482143,1.508929,0.113825,51480800
1989-05-09,1.500000,1.535714,1.500000,1.517857,0.114499,86693600
1989-05-10,1.535714,1.553571,1.517857,1.544643,0.116519,58609600
1989-05-11,1.544643,1.580357,1.535714,1.566964,0.118203,75236000
1989-05-12,1.589286,1.607143,1.571429,1.607143,0.121234,116785200
1989-05-15,1.598214,1.651786,1.598214,1.642857,0.123928,79475200
1989-05-16,1.642857,1.651786,1.607143,1.620536,0.122244,57167600
1989-05-17,1.616071,1.625000,1.607143,1.616071,0.121908,62115200
1989-05-18,1.616071,1.625000,1.598214,1.598214,0.120561,52813600
1989-05-19,1.598214,1.651786,1.598214,1.633929,0.123255,82692400
1989-05-22,1.633929,1.651786,1.616071,1.642857,0.132007,47600000
1989-05-23,1.642857,1.642857,1.616071,1.625000,0.130572,33616800
1989-05-24,1.616071,1.705357,1.616071,1.705357,0.137029,74401600
1989-05-25,1.687500,1.750000,1.687500,1.723214,0.138464,58091600
1989-05-26,1.723214,1.750000,1.714286,1.732143,0.139182,28128800
1989-05-30,1.723214,1.750000,1.691964,1.696429,0.136312,27980400
1989-05-31,1.696429,1.718750,1.678571,1.705357,0.137029,28803600
1989-06-01,1.705357,1.758929,1.696429,1.741071,0.139899,44875600
1989-06-02,1.732143,1.767857,1.732143,1.750000,0.140616,31119200
1989-06-05,1.741071,1.750000,1.660714,1.678571,0.134877,31029600
1989-06-06,1.669643,1.678571,1.651786,1.669643,0.134160,36251600
1989-06-07,1.669643,1.732143,1.669643,1.723214,0.138464,43918000
1989-06-08,1.732143,1.750000,1.687500,1.700893,0.136671,44503200
1989-06-09,1.687500,1.705357,1.660714,1.678571,0.134877,23604000
1989-06-12,1.669643,1.705357,1.651786,1.696429,0.136312,20216000
1989-06-13,1.696429,1.741071,1.678571,1.732143,0.139182,57744400
1989-06-14,1.750000,1.794643,1.723214,1.772321,0.142410,62826400
1989-06-15,1.767857,1.776786,1.696429,1.696429,0.136312,40350800
